"phenotype","phenotype_sub","phenotype_sex","sgg_phesant_name","description","variable_type","SGG_available","phesant_processed","sgg_file","downloaded","category","define_category","v2_exists","v2_downloaded"
"20002_1637","20002","both","20002_1637","Non-cancer illness code, self-reported: fracture wrist / colles fracture","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1513","20002","both","20002_1513","Non-cancer illness code, self-reported: inguinal hernia","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1412","20002","both","20002_1412","Non-cancer illness code, self-reported: bronchitis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1381","20002","both","20002_1381","Non-cancer illness code, self-reported: systemic lupus erythematosis/sle","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1617","20002","both","20002_1617","Non-cancer illness code, self-reported: osteopenia","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1408","20002","both","20002_1408","Non-cancer illness code, self-reported: alcohol dependency","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1620","20002","both","20002_1620","Non-cancer illness code, self-reported: bursitis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1258","20002","both","20002_1258","Non-cancer illness code, self-reported: chronic/degenerative neurological problem","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1464","20002","both","20002_1464","Non-cancer illness code, self-reported: rheumatoid arthritis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1066","20002","both","20002_1066","Non-cancer illness code, self-reported: heart/cardiac problem","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1125","20002","both","20002_1125","Non-cancer illness code, self-reported: pleurisy","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1459","20002","both","20002_1459","Non-cancer illness code, self-reported: colitis/not crohns or ulcerative colitis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1282","20002","both","20002_1282","Non-cancer illness code, self-reported: retinal artery/vein occlusion","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1293","20002","both","20002_1293","Non-cancer illness code, self-reported: bone disorder","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1224","20002","both","20002_1224","Non-cancer illness code, self-reported: thyroid problem (not cancer)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1563","20002","both","20002_1563","Non-cancer illness code, self-reported: urticaria","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1142","20002","both","20002_1142","Non-cancer illness code, self-reported: gastric/stomach ulcers","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1406","20002","both","20002_1406","Non-cancer illness code, self-reported: muscle or soft tissue injuries","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1629","20002","both","20002_1629","Non-cancer illness code, self-reported: fracture face / orbit / eye socket","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1417","20002","both","20002_1417","Non-cancer illness code, self-reported: nasal polyps","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1086","20002","both","20002_1086","Non-cancer illness code, self-reported: subarachnoid haemorrhage","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1277","20002","both","20002_1277","Non-cancer illness code, self-reported: glaucoma","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1077","20002","both","20002_1077","Non-cancer illness code, self-reported: heart arrhythmia","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1657","20002","both","20002_1657","Non-cancer illness code, self-reported: septicaemia / sepsis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1114","20002","both","20002_1114","Non-cancer illness code, self-reported: bronchiectasis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1289","20002","both","20002_1289","Non-cancer illness code, self-reported: schizophrenia","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1455","20002","both","20002_1455","Non-cancer illness code, self-reported: chronic skin ulcers","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1530","20002","both","20002_1530","Non-cancer illness code, self-reported: iritis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1139","20002","both","20002_1139","Non-cancer illness code, self-reported: oesophagitis/barretts oesophagus","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1112","20002","both","20002_1112","Non-cancer illness code, self-reported: chronic obstructive airways disease/copd","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1082","20002","both","20002_1082","Non-cancer illness code, self-reported: transient ischaemic attack (tia)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1202","20002","both","20002_1202","Non-cancer illness code, self-reported: urinary frequency / incontinence","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1255","20002","both","20002_1255","Non-cancer illness code, self-reported: peripheral neuropathy","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1526","20002","both","20002_1526","Non-cancer illness code, self-reported: polio / poliomyelitis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1134","20002","both","20002_1134","Non-cancer illness code, self-reported: oesophageal disorder","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1371","20002","both","20002_1371","Non-cancer illness code, self-reported: sarcoidosis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1626","20002","both","20002_1626","Non-cancer illness code, self-reported: fracture skull / head","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1572","20002","both","20002_1572","Non-cancer illness code, self-reported: whooping cough / pertussis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1472","20002","both","20002_1472","Non-cancer illness code, self-reported: emphysema","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1266","20002","both","20002_1266","Non-cancer illness code, self-reported: head injury","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1660","20002","both","20002_1660","Non-cancer illness code, self-reported: rosacea","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1386","20002","both","20002_1386","Non-cancer illness code, self-reported: allergy or anaphylactic reaction to drug","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1542","20002","both","20002_1542","Non-cancer illness code, self-reported: fibromyalgia","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1072","20002","both","20002_1072","Non-cancer illness code, self-reported: essential hypertension","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1440","20002","both","20002_1440","Non-cancer illness code, self-reported: tuberculosis (tb)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1479","20002","both","20002_1479","Non-cancer illness code, self-reported: rheumatic fever","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1639","20002","both","20002_1639","Non-cancer illness code, self-reported: fracture finger","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1625","20002","both","20002_1625","Non-cancer illness code, self-reported: cellulitis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1281","20002","both","20002_1281","Non-cancer illness code, self-reported: retinal detachment","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1644","20002","both","20002_1644","Non-cancer illness code, self-reported: fracture rib","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1619","20002","both","20002_1619","Non-cancer illness code, self-reported: tendonitis / tendinitis / tenosynovitis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1143","20002","both","20002_1143","Non-cancer illness code, self-reported: gastritis/gastric erosions","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1430","20002","both","20002_1430","Non-cancer illness code, self-reported: hypopituitarism","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1477","20002","both","20002_1477","Non-cancer illness code, self-reported: psoriatic arthropathy","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1571","20002","both","20002_1571","Non-cancer illness code, self-reported: chickenpox","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1413","20002","both","20002_1413","Non-cancer illness code, self-reported: nasal/sinus disorder","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1079","20002","both","20002_1079","Non-cancer illness code, self-reported: cardiomyopathy","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1267","20002","both","20002_1267","Non-cancer illness code, self-reported: spinal injury","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1288","20002","both","20002_1288","Non-cancer illness code, self-reported: nervous breakdown","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1442","20002","both","20002_1442","Non-cancer illness code, self-reported: helicobacter pylori","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1137","20002","both","20002_1137","Non-cancer illness code, self-reported: other abdominal problem","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1327","20002","both","20002_1327","Non-cancer illness code, self-reported: low platelets/platelet disorder","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1158","20002","both","20002_1158","Non-cancer illness code, self-reported: liver failure/cirrhosis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1115","20002","both","20002_1115","Non-cancer illness code, self-reported: interstitial lung disease","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1652","20002","both","20002_1652","Non-cancer illness code, self-reported: fracture tibia","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1570","20002","both","20002_1570","Non-cancer illness code, self-reported: rubella / german measles","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1535","20002","both","20002_1535","Non-cancer illness code, self-reported: scoliosis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1250","20002","both","20002_1250","Non-cancer illness code, self-reported: bell's palsy/facial nerve palsy","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1537","20002","both","20002_1537","Non-cancer illness code, self-reported: joint pain","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1279","20002","both","20002_1279","Non-cancer illness code, self-reported: eye trauma","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1534","20002","both","20002_1534","Non-cancer illness code, self-reported: back pain","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1585","20002","both","20002_1585","Non-cancer illness code, self-reported: mitral regurgitation / incompetence","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1384","20002","both","20002_1384","Non-cancer illness code, self-reported: scleroderma/systemic sclerosis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1373","20002","both","20002_1373","Non-cancer illness code, self-reported: connective tissue disorder","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1451","20002","both","20002_1451","Non-cancer illness code, self-reported: hereditary/genetic haematological disorder","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
"20002_1155","20002","both","20002_1155","Non-cancer illness code, self-reported: hepatitis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb28603/bin1/out_bin1..tsv","YES","disease","FALSE","FALSE","NA"
